year,country,player_name,position,secondary_positions,captain,source_url
2019,Argentina,Agustín Creevy,HK,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Bautista Delguy,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Benjamín Urdapilleta,FH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Emiliano Boffelli,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Enrique Pieretto,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Felipe Ezcurra,SH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Gonzalo Bertranou,SH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Guido Petti,LK4,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Javier Ortega Desio,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Jerónimo de la Fuente,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Joaquín Tuculet,FB,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Juan Cruz Mallia,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Juan Figallo,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Juan Manuel Leguizamón,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Julián Montoya,HK,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Lucas Mensa,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Marcos Kremer,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Matías Alemanno,LK4,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Matías Moroni,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Matías Orlando,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Mayco Vivas,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Nahuel Tetaz Chaparro,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Nicolás Sánchez,FH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Pablo Matera,TBC,,true,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Ramiro Moyano,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Rodrigo Bruni,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Santiago Carreras,FH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Santiago Medrano,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Santiago Socino,HK,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Tomás Cubelli,SH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Tomás Lavanini,LK4,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Argentina,Tomás Lezana,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Adam Ashley-Cooper,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Adam Coleman,LK4,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Allan Alaalatoa,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Bernard Foley,FH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Christian Lealiifano,FH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Dane Haylett-Petty,FB,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,David Pocock,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Folau Fainga'a,HK,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Isi Naisarani,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Izack Rodda,LK4,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Jack Dempsey,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,James O'Connor,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,James Slipper,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Jordan Petaia,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Jordan Uelese,HK,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Kurtley Beale,FB,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Lukhan Salakaia-Loto,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Marika Koroibete,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Matt To'omua,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Michael Hooper,TBC,,true,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Nic White,SH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Reece Hodge,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Rob Simmons,LK4,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Rory Arnold,LK4,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Samu Kerevi,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Scott Sio,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Sekope Kepu,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Taniela Tupou,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Tevita Kuridrani,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Tolu Latu,HK,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Australia,Will Genia,SH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Andrew Coe,FB,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Andrew Quattrin,HK,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Ben LeSage,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Benoît Piffero,HK,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Ciaran Hearn,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Cole Keith,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Conor Keys,LK4,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Conor Trainor,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,D. T. H. van der Merwe,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Djustice Sears-Duru,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Eric Howard,HK,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Evan Olmstead,LK4,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Giuseppe du Toit,TBC,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
2019,Canada,Gordon McRorie,SH,,false,https://en.wikipedia.org/wiki/2019_Rugby_World_Cup_squads
