year,country,player_name,position,secondary_positions,captain,source_url
1991,Argentina,Agustín Zanoni,LK4,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Diego Cash,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Diego Cuesta Silva,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Eduardo Laborde,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Federico Méndez,HK,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Francisco Irarrázaval,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Germán Llanes,LK4,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Gonzalo Camardón,SH,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Guillermo Angaut,FB,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Guillermo del Castillo,FH,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Gustavo Jorge,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Hernán García Simón,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,José Santamarina,N8,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Lisandro Arbizu,FH,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Luis Molina,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Manuel Aguirre,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Mariano Bosch,HK,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Mariano Lombardi,HK,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Mario Carreras,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Martín Terán,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Matías Allen,TBC,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Pablo Buabse,LK4,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Pablo Garretón,TBC,,true,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Pedro Sporleder,LK4,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
1991,Argentina,Ricardo Le Fort,HK,,false,https://en.wikipedia.org/wiki/1991_Rugby_World_Cup_squads
