year,country,player_name,position,secondary_positions,captain,source_url
1995,Canada,Gareth Rees,FH,,true,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Gareth Rowlands,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Glen Ennis,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Gord MacKinnon,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Ian Gordon,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,John Graf,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,John Hutchinson,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Karl Svoboda,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Mark Cardinal,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Mike James,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Paul LeBlanc,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Richard Bice,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Rod Snow,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Ron Toews,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Scott Stewart,FB,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Shawn Lytton,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Steve Gray,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Canada,Winston Stanley,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Ben Clarke,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Brian Moore,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Damian Hopley,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Dean Richards,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Dewi Morris,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Graham Dawe,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Graham Rowntree,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Ian Hunter,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Jason Leonard,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Jeremy Guscott,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,John Mallett,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Jonathan Callard,FB,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Kyran Bracken,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Martin Bayfield,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Martin Johnson,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Mike Catt,FB,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Neil Back,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Phil de Glanville,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Richard West,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Rob Andrew,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Rory Underwood,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Steve Ojomoh,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Tim Rodber,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Tony Underwood,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Victor Ubogu,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,England,Will Carling,TBC,,true,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Abdelatif Benazzi,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Albert Cigagna,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Arnaud Costes,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Christian Califano,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Christophe Deylaud,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Fabien Galthié,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Franck Mesnel,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Guy Accoceberry,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Jean-Luc Sadourny,FB,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Jean-Michel Gonzalez,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Laurent Benezech,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Laurent Cabannes,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Louis Armary,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Marc Cécillon,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Marc de Rougemont,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Olivier Brouzet,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Olivier Merle,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Olivier Roumat,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Philippe Benetton,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Philippe Gallart,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Philippe Saint-André,TBC,,true,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Philippe Sella,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Sébastien Viars,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Thierry Lacroix,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,William Téchoueyres,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Yann Delaigue,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,France,Émile Ntamack,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Anthony Foley,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Brendan Mullin,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Conor O'Shea,FB,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Darragh O'Mahony,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,David Corkery,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Davy Tweed,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Denis McBride,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Eddie Halvey,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Eric Elwood,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Gabriel Fulcher,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Gary Halpin,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Jim Staples,FB,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,John Fitzgerald,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Jonny Bell,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Keith Wood,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Maurice Field,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Michael Bradley,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Neil Francis,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Niall Hogan,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Nick Popplewell,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Paddy Johns,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Paul Burke,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Paul Wallace,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Richard Wallace,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Simon Geoghegan,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ireland,Terry Kingston,HK,,true,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Alessandro Troncon,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Andrea Castellani,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Andrea Sgorlon,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Carlo Checchinato,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Carlo Orlandi,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Diego Domínguez,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Diego Scaglia,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Francesco Mazzariol,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Franco Properzi,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Giambattista Croci,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Giovanni Grespan,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Ivan Francescato,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Julian Gardner,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Luigi Troiani,FB,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Marcello Cuttitta,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Marco Platania,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Mario Gerosa,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Mark Giacheri,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Massimiliano Capuzzoni,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Massimo Bonomi,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Massimo Cuttitta,TBC,,true,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Massimo Giovanelli,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Massimo Ravazzolo,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Mauro Dal Sie,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Moreno Trevisiol,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Orazio Arancio,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Paolo Vaccari,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Piermassimiliano Dotto,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Pierpaolo Pedroni,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Roberto Favaro,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Italy,Stefano Bordon,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Aboubacar Soulama,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Aboubakar Camara,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Achille Niamien,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Alfred Okou,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Amidou Koné,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Athanase Dali,FH,,true,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Ble Aka,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Célestin N'Gbala,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Daniel Quansah,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Djakaria Sanoko,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Ernest Bley,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Frédéric Dupont,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Félix Dago,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Gilbert Bado,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Ismaila Lassissi,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Jean-Baptiste Sathiq,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Jean-Pascal Ezoua,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Lucien Niakou,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Max Brito,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Patrice Pere,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Paulin Bouazo,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Soumaïla Koné,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Thierry Kouame,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Toussaint Djehi,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Victor Kouassi,FB,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Ivory Coast,Édouard Angoran,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Akira Yoshida,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Bruce Ferguson,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Eiji Hirotsu,HK,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Hiroyuki Kajihara,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Katsuhiro Matsuo,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Kazu Hamabe,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Kazuaki Takahashi,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Keiji Hirose,FH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Kiyoshi Imazumi,FB,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Ko Izawa,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Lopeti Oto,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Masahiro Kunda,HK,,true,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Masami Horikoshi,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Masanori Takura,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Osamu Ota,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Seiji Hirao,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Sinali Latu,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Sione Latu,N8,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Takashi Akatsuka,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Terunori Masuho,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Tomoya Haneda,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Tsutomu Matsuda,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Wataru Murata,SH,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Yoshihiko Sakuraba,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Yoshihito Yoshida,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,Japan,Yukio Motoki,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,New Zealand,Alama Ieremia,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,New Zealand,Andrew Mehrtens,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,New Zealand,Ant Strachan,TBC,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
1995,New Zealand,Blair Larsen,LK4,,false,https://en.wikipedia.org/wiki/1995_Rugby_World_Cup_squads
