year,country,player_name,position,secondary_positions,captain,source_url
1987,Argentina,Alejandro Schiavio,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Diego Cash,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Diego Cuesta Silva,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Eliseo Branca,LK4,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Fabio Gómez,SH,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Fabián Turnes,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Fernando Morel,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Gabriel Travaglini,N8,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Guillermo Angaut,FB,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Gustavo Milano,LK4,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Hugo Porta,FH,,true,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Hugo Torres,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Jorge Allen,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,José Mostany,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Juan Lanza,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Julio Clement,HK,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Julián Manuele,FH,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Luis Molina,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Marcelo Campo,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Marcelo Faggi,SH,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Martín Yangüela,SH,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Pedro Lanza,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Rafael Madero,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Roberto Cobelo,LK4,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Sebastián Salvat,FB,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Serafín Dengra,HK,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Argentina,Sergio Carossio,LK4,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Australia,Andrew Leeds,FB,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Australia,Andrew Slack,TBC,,true,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Australia,Andy McIntyre,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Australia,Anthony Herbert,FB,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
1987,Australia,Brett Papworth,TBC,,false,https://en.wikipedia.org/wiki/1987_Rugby_World_Cup_squads
